ticket_id,customer_id,ticket_date,issue_type,priority,resolution_time_hr,is_resolved,satisfaction_score
13116,2417,2024-09-22,Payment,Medium,39.5,1,3
13117,18068,2023-07-18,Login,Low,35.5,0,1
13118,726,2024-05-28,Technical,Medium,39.6,1,4
13119,11630,2023-09-17,Payment,Low,34.5,0,4
13120,15712,2024-08-05,Login,High,14.1,1,1
13121,74,2023-07-17,Payment,Low,46.7,1,3
13122,3086,2024-06-22,Content,Medium,39.1,1,5
13123,7507,2024-09-16,Content,Low,27.9,1,4
13124,2046,2023-11-06,Technical,Low,2.4,1,2
13125,5183,2024-12-21,Login,Low,30.5,0,4
13126,4197,2024-11-01,Payment,High,13.0,0,5
13127,7883,2023-05-30,Other,Medium,12.1,0,5
13128,5984,2024-02-16,Other,Medium,29.9,0,2
13129,10265,2023-08-31,Technical,High,26.5,0,3
13130,8925,2024-12-17,Technical,Low,29.8,1,1
13131,2493,2024-07-05,Technical,High,35.3,1,4
13132,8289,2024-10-12,Other,Low,30.4,0,1
13133,11355,2024-04-23,Other,Low,42.1,0,1
13134,14685,2024-04-15,Technical,Medium,5.2,0,5
13135,2175,2023-07-21,Content,Low,36.8,0,1
13136,1908,2023-12-29,Technical,Low,31.0,1,5
13137,18305,2024-11-02,Login,Medium,27.3,1,2
13138,1332,2024-06-28,Login,High,10.4,0,5
13139,10423,2024-03-10,Technical,Medium,30.6,1,4
13140,2079,2024-04-27,Login,Medium,2.5,0,5
13141,13027,2024-05-07,Content,Low,44.1,0,5
13142,13715,2024-01-23,Other,High,23.4,1,1
13143,13484,2023-08-06,Content,High,33.7,0,4
13144,15766,2024-04-13,Content,Low,39.2,1,3
13145,10421,2023-03-23,Payment,High,12.0,1,2
13146,6134,2023-04-23,Other,Low,18.1,0,1
13147,14671,2024-08-25,Technical,Medium,47.1,0,3
13148,6526,2024-03-31,Login,High,21.2,0,3
13149,414,2023-08-28,Login,Low,27.6,0,5
13150,17946,2024-07-17,Payment,High,42.4,0,4
13151,15459,2023-09-25,Payment,Low,36.6,1,4
13152,4058,2024-01-30,Other,High,39.9,0,3
13153,3128,2024-08-18,Technical,High,1.2,0,1
13154,18929,2024-08-21,Other,Medium,13.2,1,5
13155,19795,2023-02-22,Technical,Medium,26.8,0,4
13156,8246,2023-07-29,Content,Medium,18.0,0,5
13157,10318,2023-10-19,Login,High,9.8,0,1
13158,6140,2024-10-23,Payment,High,21.2,0,1
13159,15436,2024-05-10,Content,Low,9.8,1,3
13160,16169,2023-08-25,Other,Medium,41.5,1,4
13161,14032,2023-07-17,Content,Low,14.2,0,2
13162,11159,2023-03-10,Technical,Low,36.5,0,1
13163,15261,2023-06-12,Other,High,19.9,0,1
13164,15991,2023-02-07,Content,Low,21.0,0,5
13165,2062,2023-06-19,Content,High,7.4,0,5
13166,11902,2023-10-13,Technical,Low,40.2,0,4
13167,15074,2023-07-11,Content,Medium,43.2,0,5
13168,18553,2024-01-31,Technical,Low,34.9,1,4
13169,6912,2024-08-28,Content,High,13.6,1,4
13170,16556,2024-02-11,Content,High,17.0,1,1
13171,1116,2024-08-24,Technical,Low,40.0,0,2
13172,8667,2024-04-30,Technical,Low,10.2,0,3
13173,15696,2024-07-10,Login,Medium,3.2,0,4
13174,11795,2024-07-02,Login,High,44.4,1,2
13175,282,2024-07-14,Payment,Low,7.4,0,5
13176,11692,2023-08-11,Payment,High,16.3,0,3
13177,16244,2024-12-27,Technical,High,43.4,0,2
13178,2980,2023-08-22,Technical,High,12.7,1,4
13179,17391,2024-02-07,Content,Medium,44.9,1,4
13180,12892,2024-12-11,Login,High,31.5,1,2
13181,5528,2024-02-14,Payment,Low,44.6,0,1
13182,1864,2023-06-30,Login,Medium,27.5,1,1
13183,12142,2024-08-29,Technical,Medium,35.7,1,5
13184,3884,2024-03-24,Payment,Low,41.3,1,5
13185,4062,2023-02-22,Content,Low,20.4,1,1
13186,16852,2023-02-20,Login,Low,42.9,1,2
13187,9248,2024-01-07,Technical,High,24.7,1,1
13188,15540,2023-01-12,Other,Medium,3.0,0,4
13189,8782,2023-11-11,Content,Low,33.5,0,5
13190,950,2023-02-08,Payment,Low,17.4,1,2
13191,16719,2023-07-31,Login,High,13.6,0,3
13192,16912,2024-11-01,Technical,Medium,16.2,0,3
13193,6346,2024-12-03,Other,Low,17.7,1,3
13194,9432,2023-11-04,Other,Medium,34.9,1,5
13195,105,2024-10-19,Login,High,33.6,1,2
13196,1275,2023-03-23,Other,High,37.3,0,2
13197,14949,2023-05-12,Payment,High,23.3,0,2
13198,6453,2023-08-27,Content,Low,14.2,0,5
13199,2016,2024-09-21,Other,High,10.2,0,2
13200,19509,2023-10-25,Other,High,23.8,1,2
13201,11158,2023-02-03,Technical,Medium,41.1,1,4
13202,19108,2024-11-11,Login,Medium,27.1,0,1
13203,1354,2023-09-23,Technical,High,25.5,1,1
13204,5466,2023-11-13,Payment,High,2.6,0,4
13205,1105,2024-11-08,Technical,Medium,23.3,1,1
13206,2068,2023-10-07,Login,Medium,27.4,0,5
13207,7207,2024-06-28,Other,Medium,41.5,1,5
13208,2713,2024-06-04,Other,Low,12.1,1,1
13209,2924,2024-01-19,Technical,Medium,10.5,0,5
13210,4001,2023-09-23,Payment,Low,35.5,0,1
13211,4123,2023-09-07,Payment,Medium,22.7,1,2
13212,4336,2023-09-02,Content,Medium,2.8,0,2
13213,813,2024-10-30,Payment,High,17.9,1,4
13214,4117,2024-11-05,Technical,Low,42.0,1,1
13215,8089,2023-04-22,Login,High,25.8,0,1
13216,574,2024-12-21,Login,Medium,29.3,1,1
13217,18460,2023-01-26,Login,High,38.1,1,1
13218,4688,2023-11-29,Technical,High,8.6,0,4
13219,10974,2023-12-16,Payment,Medium,18.1,0,1
13220,18973,2024-01-03,Technical,High,31.7,0,2
13221,10623,2023-08-13,Other,High,5.4,1,1
13222,775,2023-10-10,Content,High,28.4,1,4
13223,16078,2024-03-08,Payment,Low,43.0,0,2
13224,17339,2023-05-23,Content,Medium,11.8,0,2
13225,564,2024-03-18,Other,Medium,15.4,0,3
13226,13603,2023-09-20,Payment,High,17.2,1,1
13227,7268,2024-04-22,Content,High,42.4,0,1
13228,16146,2024-09-18,Login,Low,43.6,1,1
13229,6120,2023-01-31,Content,Low,4.7,0,1
13230,864,2024-03-03,Login,Low,16.2,1,4
13231,19660,2023-07-20,Login,Medium,5.4,0,3
13232,19680,2024-07-15,Payment,Medium,29.6,0,5
13233,16561,2023-04-09,Content,Medium,21.1,0,1
13234,10060,2024-03-03,Other,Medium,5.9,1,2
13235,5006,2024-11-04,Content,Low,33.5,0,4
13236,19927,2023-12-04,Payment,Low,35.0,0,2
13237,6357,2024-12-16,Payment,Medium,11.4,1,5
13238,10858,2023-04-18,Payment,Medium,31.3,1,3
13239,3036,2023-06-22,Login,High,3.2,1,4
13240,3635,2023-07-29,Payment,Low,35.9,1,3
13241,2590,2023-06-11,Payment,Medium,47.8,0,1
13242,4037,2023-02-02,Technical,Medium,4.8,1,5
13243,14520,2024-06-27,Content,Medium,25.1,1,5
13244,3916,2024-01-30,Technical,Low,27.7,0,2
13245,5852,2023-12-08,Login,Medium,17.6,0,4
13246,9533,2024-04-01,Payment,High,9.4,1,1
13247,807,2023-04-22,Technical,High,11.6,1,5
13248,1701,2023-02-03,Technical,Medium,30.2,0,5
13249,16740,2024-06-11,Login,High,8.9,1,4
13250,9343,2023-12-18,Login,Medium,11.7,0,4
13251,17886,2024-09-19,Content,High,23.9,0,4
13252,12389,2024-04-19,Payment,High,46.4,1,5
13253,8712,2023-10-24,Payment,Medium,26.5,1,5
13254,3518,2023-12-21,Login,High,42.2,0,1
13255,13429,2024-07-17,Login,Low,9.7,1,5
13256,2534,2023-11-04,Technical,High,4.5,0,5
13257,8588,2023-06-20,Technical,Medium,42.3,0,4
13258,19827,2024-12-15,Login,Medium,9.2,0,1
13259,5276,2023-05-22,Login,Low,44.7,1,1
13260,17577,2024-03-16,Content,Medium,31.9,0,2
13261,9288,2024-04-26,Login,High,16.5,1,1
13262,18265,2024-02-28,Technical,Low,33.4,0,2
13263,4040,2023-03-20,Other,Low,37.2,1,1
13264,18290,2024-03-18,Login,Medium,22.9,1,4
13265,14506,2023-01-29,Other,High,7.9,0,5
13266,15764,2024-01-07,Login,Medium,16.5,0,2
13267,11368,2023-05-25,Content,High,12.3,0,1
13268,10736,2024-01-24,Login,Low,46.7,1,2
13269,11054,2024-09-10,Content,High,4.4,1,1
13270,3599,2023-07-29,Content,High,13.3,0,2
13271,4784,2024-10-16,Technical,Low,8.4,0,5
13272,16547,2024-02-25,Payment,Medium,3.4,1,2
13273,4321,2024-05-29,Other,Medium,41.4,1,2
13274,2468,2024-03-21,Login,Low,29.4,1,3
13275,11664,2024-11-19,Login,Low,4.4,1,4
13276,17301,2024-12-18,Login,Low,24.9,1,3
13277,9648,2023-04-03,Payment,Low,7.8,0,5
13278,6914,2023-12-09,Login,Low,29.8,0,1
13279,11536,2023-02-27,Other,Low,21.8,0,2
13280,13917,2024-10-21,Payment,High,36.3,1,3
13281,15678,2024-06-07,Login,High,43.2,0,4
13282,13382,2023-05-16,Login,Low,13.3,1,3
13283,728,2024-10-02,Technical,High,6.3,1,4
13284,13739,2023-04-17,Payment,Low,37.2,1,5
13285,2819,2024-07-31,Login,Medium,38.0,0,1
13286,14405,2023-11-27,Technical,Low,46.9,1,5
13287,2440,2023-05-07,Other,High,45.9,0,2
13288,13400,2023-03-05,Technical,High,46.2,1,2
13289,2336,2023-09-19,Other,High,36.5,1,3
13290,18683,2024-08-07,Other,Low,23.4,0,3
13291,1087,2023-04-11,Content,Low,14.3,1,2
13292,4347,2023-08-03,Content,Low,47.7,0,1
13293,14542,2024-10-20,Payment,High,40.1,0,3
13294,5560,2024-01-04,Other,Medium,9.3,0,1
13295,14176,2023-03-30,Technical,Low,40.4,0,3
13296,5428,2023-02-23,Login,High,37.5,0,4
13297,9523,2023-06-12,Payment,Medium,28.2,0,3
13298,8217,2024-02-18,Content,Medium,38.1,0,5
13299,7818,2024-05-10,Login,Medium,39.9,1,2
13300,11413,2023-12-15,Payment,Low,27.1,0,4
13301,19913,2023-03-02,Login,High,29.1,0,4
13302,1630,2023-10-03,Login,High,32.2,1,1
13303,13598,2023-06-25,Technical,Low,27.8,1,5
13304,5098,2024-07-31,Payment,High,7.0,1,3
13305,1421,2024-06-06,Other,High,8.3,1,4
13306,8442,2024-05-21,Content,Medium,25.6,1,3
13307,16326,2023-07-05,Login,Low,34.5,0,3
13308,144,2023-04-19,Login,Medium,34.8,1,5
13309,777,2023-08-11,Payment,Medium,15.6,1,3
13310,13288,2023-09-25,Content,Medium,17.8,1,5
13311,2653,2023-10-04,Login,Low,17.7,0,5
13312,18610,2023-04-30,Other,Medium,6.0,1,2
13313,4464,2023-01-12,Content,Low,42.8,1,4
13314,8549,2023-10-06,Technical,Low,9.6,1,3
13315,8786,2024-11-06,Content,Medium,46.6,0,1
13316,4784,2024-02-17,Content,Low,36.1,0,1
13317,12085,2023-04-26,Content,Low,38.7,0,1
13318,12201,2024-10-09,Technical,Low,29.8,0,1
13319,6666,2023-07-01,Payment,Medium,33.3,0,4
13320,17484,2023-04-22,Content,High,3.4,1,3
13321,7274,2023-03-04,Login,Low,10.5,1,1
13322,12995,2023-10-10,Login,Low,8.1,0,1
13323,10418,2023-03-09,Login,Medium,20.5,1,1
13324,5327,2024-08-26,Content,Low,20.5,0,1
13325,9498,2024-07-30,Payment,High,18.6,0,1
13326,16647,2024-11-30,Login,High,36.8,1,4
13327,4371,2024-11-27,Login,Medium,15.1,1,4
13328,4663,2024-11-12,Content,Medium,25.7,1,5
13329,17098,2024-07-05,Login,Low,35.4,0,1
13330,16148,2024-02-02,Payment,Medium,40.0,1,4
13331,18384,2023-01-26,Login,Low,47.3,0,5
13332,3591,2024-12-30,Login,Low,13.4,0,2
13333,5420,2024-12-16,Technical,Low,40.1,0,1
13334,12805,2024-10-30,Payment,High,14.2,1,1
13335,10848,2024-05-14,Technical,High,18.8,1,5
13336,1020,2024-05-30,Login,Low,44.3,1,5
13337,12503,2024-09-09,Login,Medium,40.9,1,4
13338,11063,2024-08-22,Payment,Low,20.4,0,4
13339,146,2024-11-26,Technical,Low,40.6,1,5
13340,784,2024-10-16,Content,High,26.8,1,1
13341,2982,2024-09-02,Content,Low,40.8,0,4
13342,6607,2023-09-08,Payment,Low,42.7,1,2
13343,15712,2024-10-09,Other,Medium,7.6,1,5
13344,10016,2024-12-25,Other,Medium,19.8,0,1
13345,14320,2023-07-09,Payment,Medium,16.9,0,3
13346,6017,2024-05-08,Payment,Medium,13.6,1,4
13347,16212,2023-05-24,Payment,Medium,15.5,1,1
13348,6684,2024-03-30,Payment,High,7.8,1,3
13349,14818,2024-06-06,Login,Medium,16.4,0,4
13350,17736,2024-08-04,Technical,High,25.5,0,3
13351,9501,2023-10-05,Login,High,47.1,0,4
13352,8108,2024-05-27,Content,High,17.9,0,3
13353,3910,2024-01-01,Other,Low,31.1,0,1
13354,1597,2024-07-26,Payment,Medium,3.1,0,2
13355,1604,2024-09-28,Content,High,27.3,1,4
13356,13213,2024-11-12,Login,High,26.0,0,5
13357,2293,2023-10-25,Payment,High,39.6,0,2
13358,16525,2024-05-23,Technical,Medium,19.2,0,3
13359,5466,2023-02-11,Other,High,44.7,1,5
13360,11763,2024-07-02,Content,High,12.9,1,2
13361,12149,2023-05-25,Payment,Low,4.5,0,5
13362,16565,2024-04-06,Technical,High,14.1,1,3
13363,9357,2024-01-31,Payment,Low,11.6,0,5
13364,11605,2024-09-23,Login,Medium,30.6,0,4
13365,14502,2024-10-15,Other,Low,16.3,1,4
13366,17625,2024-10-16,Payment,Low,26.5,1,5
13367,16502,2023-11-25,Technical,High,11.6,0,1
13368,10654,2024-12-04,Payment,High,8.9,1,4
13369,6155,2023-03-27,Content,Medium,35.3,0,1
13370,6510,2024-09-19,Login,Low,40.5,0,5
13371,5348,2024-12-24,Other,High,9.6,1,3
13372,17740,2023-03-06,Other,Medium,41.4,1,2
13373,14321,2023-01-09,Other,Medium,36.0,1,1
13374,14395,2024-12-22,Technical,Medium,39.0,0,4
13375,1515,2023-11-18,Other,Low,37.3,0,5
13376,15426,2024-08-01,Login,Low,44.6,0,2
13377,5961,2024-03-20,Other,Medium,28.6,1,4
13378,19152,2024-03-11,Payment,Low,44.1,0,2
13379,8479,2024-07-15,Login,High,12.7,0,1
13380,9473,2023-03-26,Content,Low,14.0,0,2
13381,9373,2023-05-11,Other,Low,10.6,1,2
13382,6371,2023-06-03,Payment,High,17.6,0,1
13383,18375,2023-08-23,Payment,Medium,35.9,1,4
13384,10344,2024-06-28,Content,High,25.8,0,5
13385,1839,2023-02-25,Technical,Low,27.0,1,1
13386,12363,2023-08-01,Content,Low,4.0,0,5
13387,3915,2023-07-28,Payment,Low,22.6,0,4
13388,6638,2024-04-02,Other,Medium,14.8,1,4
13389,6874,2024-05-09,Content,Low,39.9,1,1
13390,3757,2023-07-31,Technical,High,8.6,0,1
13391,14101,2023-05-05,Other,Low,1.4,1,4
13392,3749,2024-06-06,Login,Low,17.9,1,1
13393,16994,2023-11-28,Login,Medium,15.8,1,5
13394,6514,2023-05-19,Technical,High,30.1,0,2
13395,14783,2024-08-07,Payment,High,41.8,0,4
13396,10685,2023-08-30,Other,Medium,43.4,1,4
13397,12615,2024-06-13,Payment,Low,21.8,0,3
13398,14721,2024-08-01,Payment,Medium,43.3,0,4
13399,10266,2023-04-20,Payment,Low,38.1,1,3
13400,19605,2024-06-19,Content,High,41.2,1,2
13401,14002,2023-11-21,Other,Medium,40.6,1,4
13402,5367,2023-10-21,Payment,Low,30.0,0,1
13403,13568,2023-12-09,Payment,Medium,39.6,1,1
13404,16455,2023-08-29,Payment,Medium,29.4,0,5
13405,15721,2023-05-22,Other,Low,9.4,0,4
13406,229,2023-10-14,Login,Medium,18.3,1,5
13407,10416,2023-06-07,Login,High,43.3,1,2
13408,14126,2024-05-30,Technical,High,45.2,1,5
13409,11482,2023-05-12,Other,Low,13.2,0,5
13410,17086,2023-04-23,Login,Medium,39.1,1,4
13411,17658,2024-07-07,Other,Low,35.8,1,5
13412,4445,2024-11-27,Other,Medium,4.7,1,5
13413,17882,2024-09-02,Content,Low,11.6,0,1
13414,3207,2024-09-18,Payment,Low,29.2,0,4
13415,19303,2023-04-09,Content,Medium,6.5,1,3
13416,8977,2024-01-26,Payment,Low,44.9,1,1
13417,4029,2023-07-07,Technical,Medium,12.1,1,5
13418,11900,2024-12-08,Technical,High,22.2,1,2
13419,18154,2024-07-22,Technical,Low,31.9,0,3
13420,9817,2024-12-26,Payment,Medium,32.5,1,2
13421,9123,2023-01-21,Payment,High,45.7,0,4
13422,4993,2023-08-11,Content,Medium,41.0,0,3
13423,7381,2023-01-25,Payment,High,3.6,0,1
13424,13563,2023-07-27,Content,Medium,29.2,0,5
13425,2103,2023-03-15,Technical,High,16.0,0,1
13426,14702,2023-05-29,Payment,Low,34.9,0,4
13427,9066,2024-10-18,Technical,High,28.3,0,5
13428,17576,2024-07-06,Technical,High,30.1,0,3
13429,11599,2024-03-30,Login,Low,24.6,0,3
13430,2431,2023-07-01,Login,High,4.0,1,1
13431,16336,2023-01-06,Login,Medium,21.8,1,3
13432,8851,2024-07-07,Other,Low,36.3,0,4
13433,820,2024-02-03,Payment,High,29.5,0,5
13434,7397,2023-10-10,Technical,Low,43.7,0,1
13435,16937,2024-03-25,Other,High,23.7,1,5
13436,15465,2024-12-27,Other,Low,33.6,1,5
13437,6564,2023-08-23,Content,High,23.8,0,3
13438,19401,2023-06-02,Content,Low,6.7,0,4
13439,11868,2023-07-30,Content,Medium,32.1,0,3
13440,5949,2023-10-17,Other,Low,8.4,1,1
13441,18623,2023-08-11,Content,Medium,20.6,1,1
13442,1539,2024-04-01,Payment,Low,36.8,0,4
13443,647,2023-12-26,Technical,Medium,32.0,0,1
13444,15294,2023-06-20,Technical,High,12.9,1,2
13445,796,2024-02-10,Technical,Medium,14.0,0,1
13446,10201,2023-12-16,Content,Low,24.9,0,2
13447,3842,2024-02-20,Other,Medium,42.1,1,4
13448,16108,2024-07-01,Technical,Low,24.5,0,4
13449,13640,2024-08-07,Payment,Medium,40.6,1,4
13450,5220,2023-02-05,Technical,High,1.4,1,1
13451,13468,2023-01-19,Payment,Low,7.9,0,3
13452,10354,2023-12-16,Login,Medium,9.4,0,3
13453,13617,2023-11-01,Content,Medium,28.7,1,3
13454,4253,2024-03-12,Payment,High,27.0,0,5
13455,10143,2023-06-19,Other,Low,9.7,1,5
13456,16349,2023-02-24,Payment,Medium,34.5,1,4
13457,17237,2024-10-18,Login,High,21.2,1,2
13458,4832,2024-09-08,Login,High,33.2,0,1
13459,2720,2023-04-05,Other,High,28.7,0,5
13460,11543,2023-12-06,Other,High,9.9,1,3
13461,15458,2023-02-12,Technical,Low,35.0,0,4
13462,16803,2024-07-26,Login,High,46.2,1,3
13463,6924,2023-11-22,Content,Medium,23.4,1,4
13464,16115,2024-01-22,Payment,Low,30.2,0,4
13465,6188,2023-12-01,Login,Medium,37.7,0,4
13466,9293,2024-07-26,Content,High,40.5,0,5
13467,3223,2023-09-07,Technical,Medium,27.9,0,2
13468,17696,2024-08-26,Technical,Low,31.0,0,5
13469,6150,2023-06-26,Payment,Medium,41.5,0,3
13470,10093,2023-09-19,Other,High,7.6,1,5
13471,11337,2024-10-19,Payment,Low,18.5,1,5
13472,16274,2024-10-06,Payment,Low,36.3,0,5
13473,2387,2024-03-23,Content,Low,47.0,0,3
13474,17935,2023-08-06,Content,Medium,12.0,0,4
13475,3119,2023-12-19,Login,Medium,12.7,1,1
13476,1289,2024-12-12,Login,Low,41.4,0,5
13477,6177,2024-05-18,Other,High,39.6,1,5
13478,1990,2023-05-23,Payment,Medium,11.0,1,2
13479,1128,2024-05-10,Other,Low,37.4,1,2
13480,19691,2024-10-19,Payment,Medium,20.4,0,1
13481,2903,2023-01-14,Content,High,11.2,1,2
13482,9140,2024-01-30,Payment,Low,28.1,1,3
13483,7261,2024-05-02,Technical,Medium,4.3,0,5
13484,1095,2024-01-30,Technical,Medium,16.7,1,1
13485,18067,2024-12-19,Login,Low,33.8,1,4
13486,10595,2024-09-23,Payment,Medium,25.2,0,4
13487,7675,2024-08-14,Payment,High,19.0,0,4
13488,14597,2024-05-18,Technical,Low,17.1,1,3
13489,8656,2024-03-29,Payment,Low,1.6,1,5
13490,8661,2024-10-11,Login,High,37.3,0,2
13491,6787,2024-07-01,Content,Low,21.6,1,3
13492,1306,2023-08-28,Content,High,41.7,1,4
13493,4935,2024-05-28,Other,Low,10.1,1,2
13494,8437,2023-09-13,Content,Medium,3.6,1,5
13495,9018,2023-11-18,Content,High,38.6,1,3
13496,7255,2024-01-14,Other,High,15.8,1,4
13497,5849,2023-02-03,Content,Low,4.3,0,3
13498,4982,2023-04-08,Technical,High,10.7,0,5
13499,9106,2023-05-02,Other,Medium,6.1,0,5
13500,6014,2024-07-19,Login,Medium,13.7,1,2
13501,8479,2024-10-27,Content,Low,35.1,1,4
13502,13872,2024-05-07,Content,Medium,23.5,0,2
13503,2258,2024-12-17,Technical,Low,24.8,1,5
13504,14408,2024-01-18,Content,Medium,45.9,0,4
13505,3840,2023-02-14,Payment,Low,41.6,1,3
13506,16768,2024-10-30,Login,High,26.9,0,1
13507,17903,2023-01-11,Payment,Medium,16.1,0,4
13508,8457,2023-09-13,Other,High,31.3,0,3
13509,19404,2024-11-15,Technical,Low,10.7,0,1
13510,18509,2024-06-05,Other,Low,21.5,1,2
13511,822,2024-01-21,Technical,Low,1.4,0,4
13512,11635,2023-06-23,Login,Medium,2.4,1,5
13513,12631,2024-04-22,Payment,Low,10.0,0,2
13514,4855,2023-07-28,Other,High,1.1,1,1
13515,15216,2024-12-03,Other,Medium,44.5,0,4
13516,16040,2024-05-21,Other,High,45.6,1,1
13517,14296,2023-06-06,Other,High,37.2,1,5
13518,8971,2024-02-06,Login,Medium,35.1,1,2
13519,1966,2024-02-26,Technical,Medium,40.7,1,4
13520,12234,2024-12-13,Technical,Low,4.9,1,4
13521,7071,2024-05-29,Other,High,26.6,0,4
13522,13087,2023-08-06,Content,Medium,9.1,0,5
13523,9970,2024-06-13,Technical,Low,9.1,0,4
13524,8990,2023-08-26,Login,High,36.3,0,2
13525,2188,2023-09-18,Content,Low,18.2,1,5
13526,14301,2024-05-17,Other,Medium,22.1,1,2
13527,14153,2023-10-20,Content,Medium,36.6,0,4
13528,4182,2023-11-11,Payment,Medium,4.7,0,3
13529,10568,2023-10-04,Technical,Low,21.1,1,1
13530,14549,2023-04-01,Payment,Medium,19.4,1,2
13531,16930,2024-06-14,Content,High,1.3,0,3
13532,11760,2023-10-29,Technical,Medium,4.9,0,5
13533,19537,2023-03-26,Payment,Low,35.9,0,4
13534,17073,2024-09-21,Payment,Low,10.6,1,3
13535,18680,2024-11-29,Login,High,32.6,0,2
13536,15374,2023-09-03,Technical,High,34.6,0,2
13537,10163,2024-12-02,Other,High,30.6,1,3
13538,12889,2023-05-13,Payment,Medium,17.1,0,3
13539,6906,2024-04-02,Payment,Low,39.8,1,5
13540,4066,2023-06-13,Technical,Medium,22.0,0,1
13541,6856,2024-08-03,Content,High,11.7,0,4
13542,10875,2024-10-20,Content,Low,9.1,0,2
13543,16296,2024-04-20,Payment,Low,1.1,1,4
13544,7142,2023-01-17,Payment,Low,24.6,1,4
13545,9624,2023-03-27,Technical,Low,12.9,0,4
13546,11632,2023-09-10,Payment,High,27.8,1,3
13547,8782,2023-04-07,Technical,High,44.7,0,5
13548,4770,2024-10-16,Other,Low,47.7,0,5
13549,17695,2024-09-03,Other,Low,24.1,1,5
13550,9980,2024-10-22,Technical,Medium,22.5,0,4
13551,9387,2023-08-02,Other,High,23.4,0,2
13552,13930,2024-01-05,Content,Low,15.3,0,3
13553,6766,2024-05-02,Payment,Medium,19.2,1,5
13554,2046,2023-06-25,Technical,Low,9.4,0,1
13555,13584,2024-12-12,Other,Low,35.3,1,2
13556,15621,2024-03-10,Technical,High,42.2,1,5
13557,1160,2024-10-11,Login,Medium,8.3,1,1
13558,7544,2023-02-02,Content,High,14.0,1,1
13559,1096,2023-06-14,Login,High,26.1,0,1
13560,9027,2023-12-22,Login,Low,33.1,0,3
13561,8656,2024-09-26,Technical,High,25.1,0,3
13562,15907,2024-10-21,Content,Medium,25.4,1,5
13563,18781,2024-12-14,Technical,Low,15.0,1,5
13564,2521,2023-03-18,Other,High,18.2,1,2
13565,12387,2024-05-31,Login,High,14.1,1,3
13566,19074,2024-02-24,Technical,Medium,6.6,1,4
13567,5754,2023-06-16,Other,Medium,25.3,0,1
13568,16519,2024-01-02,Other,High,44.7,1,4
13569,6003,2024-04-14,Login,Medium,42.4,1,4
13570,19682,2024-09-13,Technical,Medium,32.9,0,4
13571,16674,2024-07-06,Technical,High,29.6,0,1
13572,2686,2023-11-23,Content,Low,15.8,0,5
13573,6685,2023-10-24,Other,Medium,8.5,0,3
13574,16556,2023-07-13,Technical,Low,20.1,1,3
13575,12035,2024-04-01,Technical,Medium,40.8,0,5
13576,1313,2023-08-16,Other,Medium,46.7,1,2
13577,4844,2024-10-31,Technical,Medium,21.3,1,2
13578,2977,2023-06-29,Payment,Low,36.1,1,4
13579,1463,2023-01-02,Login,High,31.5,0,2
13580,4220,2023-02-24,Technical,Medium,22.5,1,3
13581,10087,2024-07-01,Payment,Medium,37.4,1,1
13582,1047,2024-01-01,Technical,High,29.9,1,1
13583,459,2024-01-05,Other,Medium,37.9,1,2
13584,10442,2023-10-26,Payment,High,30.8,0,3
13585,1755,2023-04-30,Content,High,45.3,0,5
13586,11322,2024-07-13,Login,Low,5.4,0,3
13587,3765,2023-03-29,Technical,Low,31.6,1,2
13588,8,2024-05-19,Other,Medium,20.5,0,2
13589,5388,2024-12-06,Technical,Medium,32.2,0,4
13590,1441,2023-12-31,Login,Medium,43.8,1,1
13591,8992,2024-03-27,Other,Low,45.9,0,2
13592,15196,2024-05-07,Login,High,42.1,1,3
13593,13808,2023-01-19,Payment,Medium,32.2,0,4
13594,1977,2023-02-03,Payment,Low,26.3,0,1
13595,12207,2024-07-07,Other,Medium,35.3,0,4
13596,6069,2023-08-21,Payment,High,32.0,0,4
13597,5355,2023-05-12,Technical,Low,33.4,1,2
13598,15527,2023-07-25,Other,High,12.1,0,4
13599,7384,2023-07-24,Other,Low,41.7,1,2
13600,14404,2023-09-09,Other,Low,37.5,0,4
13601,5488,2023-07-18,Content,High,30.8,0,2
13602,2906,2023-07-30,Login,Medium,31.7,0,2
13603,1106,2023-10-01,Content,Low,11.5,1,4
13604,14847,2024-11-26,Technical,High,39.0,0,4
13605,5985,2023-12-03,Payment,Low,38.4,1,3
13606,15638,2024-01-07,Content,Medium,37.3,1,5
13607,18735,2024-08-13,Payment,High,36.8,1,5
13608,19897,2023-08-18,Login,Medium,39.5,0,1
13609,9922,2024-09-24,Other,Low,14.7,1,1
13610,17117,2024-03-12,Technical,High,28.8,1,5
13611,16445,2024-08-12,Content,Low,6.5,1,4
13612,4750,2023-12-12,Content,High,17.5,0,5
13613,6680,2024-07-22,Technical,High,7.9,0,3
13614,19717,2023-05-04,Login,High,13.0,1,1
13615,681,2024-10-23,Other,High,30.0,1,3
13616,957,2024-03-16,Other,Low,29.7,1,5
13617,19929,2024-06-22,Technical,Medium,9.8,0,2
13618,11180,2023-02-25,Payment,High,42.5,1,1
13619,10208,2023-09-23,Login,Low,21.3,0,5
13620,17226,2024-07-30,Login,High,43.4,0,1
13621,16198,2023-07-17,Content,Low,13.6,1,4
13622,6027,2023-03-24,Technical,High,19.6,1,5
13623,17929,2023-06-11,Payment,Low,27.4,1,4
13624,896,2023-10-13,Payment,Medium,32.3,0,3
